,Unnamed: 0,state,cityid,sitetype,tag,type,mislabeled check,title,title_sub,businessname,url,domain,desc,last_update_date,location,operation_time,url_googlemap,url_moreplace,domain2,web_status,web_error
745,1594,MN,2715976,website - listings,farmersmarket,listings,,Farmers Markets & Produce Stands - Fargo,Fargo-Moorhead Metro COG|http://fmmetrocog.org| › application › files › Bl...,,http://fmmetrocog.org/application/files/1915/3547/3915/blueprintfarmersmarkets_final.pdf,fmmetrocog.org,"Farmers markets are address in the city food code, which covers permitted food items and permits required. Mankato, MN. There is not a licensure requirement for ...",,,,,,fmmetrocog.org,bad,"HTTPConnectionPool(host='fmmetrocog.org', port=80): Read timed out. (read timeout=2)"
746,1600,MN,2756824,website - listings,farmersmarket,listings,,Farmers Markets | ABC Food America,abcfoodamerica.com|https://www.abcfoodamerica.com| › michigan › farmer...,,https://www.abcfoodamerica.com/michigan/farmers-markets.html,www.abcfoodamerica.com,"Clare Main Street Farm & Arts Market, Clare, Michigan, 1,988.49 / miles, More Info. Homer ... St. Johns Farmers Market, St. Johns, Michigan, 2,000.01 / miles",,,,,,abcfoodamerica.com,good,
747,1620,MN,2770492,website - listings,farmersmarket,listings,,Farmers' Markets | Everyoneatthetablepg,Everyone At The Table PG|https://www.letseatlocalpg.com| › farmers-markets,,https://www.letseatlocalpg.com/farmers-markets,www.letseatlocalpg.com,"Downtown year Round farmers market. 1310 3rd Ave, PG. Saturdays 8:30am - 2:00pm. ​. ​. ​. East Line Market | Willow River. Across from the Willow River ...",,,,,,letseatlocalpg.com,good,
748,1618,MN,2744890,website - listings,farmersmarket,listings,,Farmers' Markets Along the Grand Strand,Visit Myrtle Beach|https://www.visitmyrtlebeach.com| › article › farmers-...,,https://www.visitmyrtlebeach.com/article/farmers-markets-along-the-grand-strand,www.visitmyrtlebeach.com,"Oct 4, 2022 — Open from 10:00 am to 3:00 pm on Fridays, beginning Friday, May 6 through October 28, 2022, located at 925 1st Ave. S. in North Myrtle Beach, SC ...","Oct 4, 2022",,,,,visitmyrtlebeach.com,good,
749,1619,MN,2707516,website - listings,farmersmarket,listings,,Farmers' Markets and Community Gardens,"Carver County, MN (.gov)|https://www.carvercountymn.gov| › healthy-eating › fa...",,https://www.carvercountymn.gov/departments/health-human-services/public-health/health-and-wellness/healthy-eating/farmer-s-markets-and-community-gardens,www.carvercountymn.gov,"Chanhassen Farmers' Market. City Center Park 7700 Market Blvd, Chanhassen. Saturdays 9 am-1 pm. June 4-September 24, 2023 ; Downtown Chaska Farmers' Market.",2023,,,,,carvercountymn.gov,good,
750,992,MN,2737322,news - listings,farmersmarket,listings,,farmers markets Archives,Forks in the Dirt|https://forksinthedirt.com| › tag › farmers-markets,,https://forksinthedirt.com/tag/farmers-markets/,forksinthedirt.com,"Join us for the White Bear Lake Winter Farmers Market Season Finale; 9am-1pm on January 12th, 2019. Browse over a dozen local vendors indoors at Tamarack Nature ...","9am-1pm on January 12th, 2019",,,,,forksinthedirt.com,good,
751,1598,MN,2750164,website - listings,farmersmarket,listings,,Farmers Markets Archives,Hunger Solutions|https://www.hungersolutions.org| › resource_category,,https://www.hungersolutions.org/resource_category/farmers-markets/,www.hungersolutions.org,"City of White Bear Lake Farmers' Market. Starts June 30, 2023 Participates in ... Pelican Rapids Farmers' Market. June 23 to September 29, 2023 Participates in ...","June 30, 2023",,,,,hungersolutions.org,good,
752,922,MN,2757238,news - listings,farmersmarket,listings,,Farmers' Markets are opening now - Greenability Magazine,greenabilitymagazine.com|https://greenabilitymagazine.com| › Agriculture,,https://greenabilitymagazine.com/blog/2022/04/farmers-markets/,greenabilitymagazine.com,"Apr 28, 2022 — Kansas St. North Kansas City Farmer's Market, Caboose Park, Armour ... Minnesota Ave,. Kansas City, KS. Rosedale Farmers Market, Commerce Bank ...","Apr 28, 2022",,,,,greenabilitymagazine.com,bad,"HTTPSConnectionPool(host='greenabilitymagazine.com', port=443): Read timed out. (read timeout=2)"
753,912,MN,2715418,news - listings,farmersmarket,listings,,"Farmers markets bring sense of community, showcase ...",West Central Tribune|https://www.wctrib.com| › lifestyle › farmers-markets-...,,https://www.wctrib.com/lifestyle/farmers-markets-bring-sense-of-community-showcase-local-products,www.wctrib.com,"Jul 10, 2021 — You only need three producers to be called a farmers market in Minnesota, Zeman said, so some of the new farmers markets are small, but they ...","Jul 10, 2021",,,,,ctrib.com,good,
754,913,MN,2725604,news - listings,farmersmarket,listings,should be other,Farmers markets feed demand for local food,MPR News|https://www.mprnews.org| › story › 2014/05/24 › farm...,,https://www.mprnews.org/story/2014/05/24/farmers-markets-feed-demand-for-local-food,www.mprnews.org,"May 24, 2014 — Chuck Long, Greenbush Farms, Milaca, carries a customers purchase of tomato and pepper plants to their car during the Sartell Farmers Market at ...","May 24, 2014",,,,,mprnews.org,good,
755,1602,MN,2725604,website - listings,farmersmarket,listings,,Farmers markets feed demand for local food,Star Tribune|https://www.startribune.com| › farmers-markets-feed-d...,,https://www.startribune.com/farmers-markets-feed-demand-for-local-food/260702681/,www.startribune.com,"May 27, 2014 — There are 10 farmers markets spread out over five days in central Minnesota. The Little Falls market runs twice a week: Wednesdays and Saturdays ...","May 27, 2014",,,,,startribune.com,good,
756,914,MN,2756770,news - listings,farmersmarket,listings,should be other,Farmers markets grow in popularity in Minneapolis,The Minnesota Daily|https://mndaily.com| › news › metro-state › farmers-m...,,https://mndaily.com/244585/news/metro-state/farmers-markets-grow-popularity-minneapolis/,mndaily.com,"Jill Thielen, who manages the University of MinnesotaâÄôs Farmers Market, said it requires vendors to grow their food near the Twin Cities. Much of the produce ...",,,,,,mndaily.com,good,
757,905,MN,2732732,news - listings,farmersmarket,listings,,Farmers Markets in a Variety of Districts,Sustainable Development Code|https://sustainablecitycode.org| › brief › farmers-marke...,,https://sustainablecitycode.org/brief/farmers-markets-in-a-variety-of-districts/,sustainablecitycode.org,"[53] To ensure that these markets do not cause too much distress to city ... [3] Chris Hergesheimer & Emily Huddart Kennedy, Farmers Markets, Local Food ...",,,,,,sustainablecitycode.org,good,
758,1603,MN,2710252,website - listings,farmersmarket,listings,,Farmers markets in Cass Lake,Happings|https://www.happings.com| › farmers-markets-in-cass-l...,,https://www.happings.com/en/farmers-markets-in-cass-lake.html,www.happings.com,Are you looking for a farmers market around Cass Lake (Minnesota)? Markets in Cass Lake Farmers markets are a great way for food producers and food ...,,,,,,happings.com,good,
759,1604,MN,2712700,website - listings,farmersmarket,listings,,Farmers markets in Columbia Heights,Happings|https://www.happings.com| › farmers-markets-in-colu...,,https://www.happings.com/en/farmers-markets-in-columbia-heights.html,www.happings.com,Are you looking for a farmers market around Columbia Heights (Minnesota)? Markets in Columbia Heights Farmers markets are a great way for food producers and ...,,,,,,happings.com,good,
760,904,MN,2743864,news - listings,farmersmarket,listings,,Farmers Markets in Fargo & Moorhead | 2023,Fargo Mom|https://fargomom.com| › Latest Articles,,https://fargomom.com/farmers-markets-in-fargo/,fargomom.com,Moorhead Farmers Market ... Days: Tuesdays 3:30 – 6:30 p.m.. Location: Hjemkomst Center Parking Lot (202 1st Ave N). Website Facebook ...,,,,,,fargomom.com,good,
761,924,MN,2715976,news - listings,farmersmarket,listings,,Farmers' markets in Fargo-Moorhead,Visit Fargo-Moorhead|https://www.fargomoorhead.org| › Blog,,https://www.fargomoorhead.org/shopping/article/farmers-markets-in-fargo-moorhead/,www.fargomoorhead.org,"Apr 28, 2022 — A partnership between the Northern Plains Botanic Garden Society and West Acres brings us The Farmers Market at West Acres which features ...","Apr 28, 2022",,,,,fargomoorhead.org,good,
762,1605,MN,2724992,website - listings,farmersmarket,listings,,Farmers markets in Grand Marais,Happings|https://www.happings.com| › farmers-markets-in-grand...,,https://www.happings.com/en/farmers-markets-in-grand-marais.html,www.happings.com,Are you looking for a farmers market around Grand Marais (Minnesota)? Markets in Grand Marais Farmers markets are a great way for food producers and food ...,,,,,,happings.com,good,
763,1606,MN,2726378,website - listings,farmersmarket,listings,,Farmers markets in Hackensack,Happings|https://www.happings.com| › farmers-markets-in-hacke...,,https://www.happings.com/en/farmers-markets-in-hackensack.html,www.happings.com,Farmers markets in Hackensack. Hackensack Farmers' Market. Address: Railroad Park Downtown Haines City (6Th And Jones Ave). Share your experience visiting the # ...,,,,,,happings.com,good,
764,1607,MN,2727872,website - listings,farmersmarket,listings,,Farmers markets in Hayfield,Happings|https://www.happings.com| › farmers-markets-in-hayfi...,,https://www.happings.com/en/farmers-markets-in-hayfield.html,www.happings.com,Are you looking for a farmers market around Hayfield (Minnesota)? Markets in Hayfield Farmers markets are a great way for food producers and food consumers ...,,,,,,happings.com,good,
765,1608,MN,2739392,website - listings,farmersmarket,listings,,Farmers markets in Mahnomen,Happings|https://www.happings.com| › farmers-markets-in-mahn...,,https://www.happings.com/en/farmers-markets-in-mahnomen.html,www.happings.com,Are you looking for a farmers market around Mahnomen (Minnesota)? Markets in Mahnomen Farmers markets are a great way for food producers and food consumers ...,,,,,,happings.com,good,
766,923,MN,2747221,news - listings,farmersmarket,listings,,Farmers' Markets in Minneapolis and St. Paul,TripSavvy|https://www.tripsavvy.com| › ... › Minneapolis-St Paul,,https://www.tripsavvy.com/farmers-markets-minneapolis-st-paul-2369754,www.tripsavvy.com,"Jun 26, 2019 — Mill City Farmers Market is on Second Street and South Chicago Avenue, Minneapolis. Saturdays, May-October. Saturday hours: 8 a.m. - 1 p.m..","Jun 26, 2019",,,,,tripsavvy.com,good,
767,1609,MN,2708092,website - listings,farmersmarket,listings,,Farmers markets in Minnesota,Happings|https://www.happings.com| › farmers-markets-in-minn...,,https://www.happings.com/en/farmers-markets-in-minnesota.html,www.happings.com,Are you looking for a farmers market around Brooten (Minnesota)? Farmers ... Are you looking for a farmers market around Pine City (Minnesota)? Farmers ...,,,,,,happings.com,good,
768,1610,MN,2757220,website - listings,farmersmarket,listings,,Farmers markets in St. Louis Park,Happings|https://www.happings.com| › farmers-markets-in-st--lo...,,https://www.happings.com/en/farmers-markets-in-st--louis-park.html,www.happings.com,Wednesday farmers markets in St. Louis Park. St. Louis Park Farmers Markets- At The West End And Rec Center Plaza. Period: June - August. Address: 101 ...,,,,,,happings.com,good,
769,1611,MN,2769970,website - listings,farmersmarket,listings,,Farmers markets in White Bear Lake,Happings|https://www.happings.com| › farmers-markets-in-white...,,https://www.happings.com/en/farmers-markets-in-white-bear-lake.html,www.happings.com,Are you looking for a farmers market around White Bear Lake (Minnesota)? ... Friday farmers markets in White Bear Lake. City Of White Bear Lake Farmer'S Market.,,,,,,happings.com,good,
770,902,MN,2731094,news - listings,farmersmarket,listings,correct,Farmers Markets Located the in Des Moines Area,Des Moines Parent|https://desmoinesparent.com| › des moines,,https://desmoinesparent.com/farmers-markets-in-des-moines/,desmoinesparent.com,Tuesday · The west parking lot of Franklin Junior High School off Franklin Avenue · One of our favorite vendors Pie Bird Pies is usually there! Definitely check ...,,,,,,desmoinesparent.com,good,
771,903,MN,2767432,news - listings,farmersmarket,listings,,Farmers Markets Near Waconia - Old Earth Organics,oldearthorganics.com|https://oldearthorganics.com| › victoria-farmers-market,,https://oldearthorganics.com/victoria-farmers-market,oldearthorganics.com,"Old Earth Organics will provide organic produce at the Victoria Farmers Market every Thursday from 3PM-6PM July through September, 2021.","September, 2021",,,,,oldearthorganics.com,good,
772,1612,MN,2768584,website - listings,farmersmarket,listings,,Farmers markets near waterville mn,Andrea Rizzi & Partners|,,https://giyxfr.rizziandpartners.it/,giyxfr.rizziandpartners.it,"Waterville farmers market listing farmers markets near waterville, me. ... Cities near waterville, mn more farmers markets can be found in the following cities ...",,,,,,giyxfr.rizziandpartners.it,bad,403 Client Error: Forbidden for url: https://giyxfr.rizziandpartners.it/
773,906,MN,2706814,news - listings,farmersmarket,listings,should be other,Farmers Markets of Minneapolis,City of Minneapolis (.gov)|https://www2.minneapolismn.gov| › programs-initiatives,,https://www2.minneapolismn.gov/government/programs-initiatives/homegrown-minneapolis/farmers-markets/,www2.minneapolismn.gov,"Aug 25, 2023 — City of Minneapolis; University of Minnesota; Homegrown Minneapolis; Minnesota Department of Agriculture; Other market champions. A planning ...","Aug 25, 2023",,,,,2.minneapolismn.gov,good,
774,907,MN,2711764,news - listings,farmersmarket,listings,correct,Farmers Markets of Minneapolis,City of Minneapolis (.gov)|https://www.minneapolismn.gov| › things-to-do › farm...,,https://www.minneapolismn.gov/things-to-do/farmers-markets/,www.minneapolismn.gov,"Aug 25, 2023 — To learn more and find your nearest farmers market: Visit Hunger Solutions; Call the MN Food HelpLine at 1-888-711-115 ...","Aug 25, 2023",,,,,minneapolismn.gov,good,
775,908,MN,2755546,news - listings,farmersmarket,listings,,Farmers Markets of Minneapolis Collaborative,WiLD 102 Radio|https://www.roseauonline.com| › farmers-markets-of-m...,,https://www.roseauonline.com/farmers-markets-of-minneapolis-collaborative/,www.roseauonline.com,"Aug 20, 2020 — The collaborative project is implemented in partnership with the City of Minneapolis, University of Minnesota, Homegrown Minneapolis Food ...","Aug 20, 2020",,,,,roseauonline.com,good,
776,1599,MN,2743000,website - listings,farmersmarket,listings,,Farmers Markets of Minneapolis: Welcome,Farmers Markets of Minneapolis|,,https://farmersmarketsofmpls.org/,farmersmarketsofmpls.org,"There are over 20 farmers markets and mini-markets operating in Minneapolis working together on shared metrics collection, marketing, and other collaborative ...",,,,,,farmersmarketsofmpls.org,good,
777,909,MN,2722364,news - listings,farmersmarket,listings,,Farmers Markets of Southwest Minneapolis and beyond,Southwest Voices|https://www.southwestvoices.news| › posts › farmers-m...,,https://www.southwestvoices.news/posts/farmers-markets-of-southwest-minneapolis-and-beyond,www.southwestvoices.news,"May 19, 2022 — Outside of Southwest Minneapolis ... Where: 1414 E. Franklin Ave. When: Thursday 11 a.m.-3 p.m. ... Where: Lake Street & Hiawatha Avenue, 3032 ...","May 19, 2022",,,,,southwestvoices.news,good,
778,915,MN,2739446,news - listings,farmersmarket,listings,,"Farmers markets opens in Scanlon, Mahtowa",Pine Journal|https://www.pinejournal.com| › news › farmers-market...,,https://www.pinejournal.com/news/farmers-markets-opens-in-scanlon-mahtowa,www.pinejournal.com,"Jun 27, 2011 — In Mahtowa: The Mahtowa Farmers Market runs from 10 a.m. to 2 p.m. every Sunday from June through Sept. 25 next to TJs Country Store, County ...",,,,,,pinejournal.com,good,
779,1660,MN,2752594,website - listings,onfarm market,listings,should be 1,"Farmer's Markets provide local food, products","Scott County, MN (.gov)|https://www.scottcountymn.gov| › Archive › Item",,https://www.scottcountymn.gov/archive/viewfile/item/210,www.scottcountymn.gov,"When completed, this 13.5 mile paved regional trail will connect the Minnesota Valley Trail in. Shakopee to Spring Lake Regional Park, the City of. Prior Lake, ...",,,,,,scottcountymn.gov,good,
780,916,MN,2749966,news - listings,farmersmarket,listings,,Farmers markets set for summer in the area,West Central Tribune|https://www.wctrib.com| › news › local › farmers-mark...,,https://www.wctrib.com/news/local/farmers-markets-set-for-summer-in-the-area,www.wctrib.com,"Jun 2, 2022 — Paynesville: 9 a.m. to noon, Saturdays, May 14-Oct. 15, corner of James Street and Augusta Avenue, downtown.","Jun 2, 2022",,,,,ctrib.com,good,
781,917,MN,2705212,news - listings,farmersmarket,listings,,Farmers markets setting up for summer season sales in ...,West Central Tribune|https://www.wctrib.com| › news › local › farmers-mark...,,https://www.wctrib.com/news/local/farmers-markets-setting-up-for-summer-season-sales,www.wctrib.com,"May 27, 2023 — Benson: 3 to 5:30 p.m., Thursdays, mid-June through mid-October, Railroad Park on Main Street. Montevideo: 3:30 to 6:30 p.m., Thursdays, June 23 ...","May 27, 2023",,,,,ctrib.com,good,
782,1601,MN,2718188,website - listings,farmersmarket,listings,,Farmers Markets... ride the light rail to Midtown,HomesMSP|https://homesmsp.com| › 2012/07 › farmers-markets-ri...,,https://homesmsp.com/2012/07/farmers-markets-ride-the-lrt-to-midtown.html,homesmsp.com,"Check out what is close to you, but if a ride on the light rail is appealing, consider a stop at Midtown Farmer's Market at Lake St E & 22nd Ave S. It is ...",,,,,,homesmsp.com,good,
783,1582,MN,2745682,website - listings,farmersmarket,listings,,Farmer's Markets/Farms Archives,Experience New London|https://experiencenewlondon.com| › listing › farmers-...,,https://experiencenewlondon.com/listing/farmers-markets-farms/,experiencenewlondon.com,"Canoeing, kayaking, and paddle boarding are three of MN's favorite water activities. People travel from all over to enjoy the lake country around New London, ...",,,,,,experiencenewlondon.com,bad,"HTTPSConnectionPool(host='experiencenewlondon.com', port=443): Max retries exceeded with url: /listing/farmers-markets-farms/ (Caused by SSLError(SSLWantReadError(2, 'The operation did not complete (read) (_ssl.c:2580)')))"
784,911,MN,2715418,news - listings,farmersmarket,listings,should be other,Farmers Markets:,ncat/attra|https://attra.ncat.org| › 2022/11 › farmmarket,,https://attra.ncat.org/wp-content/uploads/2022/11/farmmarket.pdf,attra.ncat.org,"by J Bachmann · 2008 · Cited by 16 — This publication is a resource for those who want to organize a farmers market, to improve an existing market, or to increase their sales. Farmers markets are ...",,,,,,attra.ncat.org,good,
785,1661,MN,2701864,website - listings,onfarm market,listings,should be bad,Farmer's Markets:,Countryside Public Health|https://www.countrysidepublichealth.org| › files,,https://www.countrysidepublichealth.org/newsite/ckfinder/userfiles/files/farmer's%20markets.pdf,www.countrysidepublichealth.org,"by AF Market · Cited by 2 — Where: Appleton Camping Park. 420 N Munsternman St. Appleton, MN 56208. Benson Farmer's Market: Open: July 16-Mid October. When: Thursdays 3-5:30, Opening day ...1 page",,,,,,countrysidepublichealth.org,good,
786,1613,MN,2742010,website - listings,farmersmarket,listings,,Farmers markets: | Midway Como ...,Midway Como Frogtown Monitor|https://www.monitorsaintpaul.com| › stories › farmers-...,,"https://www.monitorsaintpaul.com/stories/farmers-markets,6614",www.monitorsaintpaul.com,"Aug 12, 2022 — Mill City Farmers Market | Saturdays, May-October, 8 a.m.-1 p.m., 750 S. 2nd St. • Nicollet Mall Farmers Market | Daily 6 a.m. -2 p.m. (June- ...","Aug 12, 2022",,,,,monitorsaintpaul.com,good,
787,918,MN,2721032,news - listings,farmersmarket,listings,,"Farmers markets: two now open - People's Park, The Depot",Detroit Lakes Tribune|https://www.dl-online.com| › farmers-markets-two-no...,,https://www.dl-online.com/farmers-markets-two-now-open-peoples-park-the-depot,www.dl-online.com,"Jun 3, 2013 — The Detroit Lakes Farmers Market has a new location this year, on the east lawn of the historic railroad depot on the northwest corner of ...","Jun 3, 2013",,,,,dl-online.com,good,
788,1542,MN,2729474,website,onfarm market,1,should be other,Farmer's-Market,"HOFFMAN, MINNESOTA|http://www.hoffmanmn.com| › Farmer-s-Market",,http://www.hoffmanmn.com/farmer-s-market.html,www.hoffmanmn.com,"Jul 5, 2023 — Activity in the Hoffman City Park on Wednesdays in the summer months ... Farmer's Market. 2023. July Farmer's market. July 5: Main Street Galleria ...","Jul 5, 2023",,,,,hoffmanmn.com,good,
789,1481,MN,2730230,website,farmersmarket,1,,farmersmarket Archives - Page 2 of 3,Richmond Kickers|https://www.richmondkickers.com| › tag › page,,https://www.richmondkickers.com/tag/farmersmarket/page/2/,www.richmondkickers.com,"Richmond's premier Sunday Farmers Market! Our family of farmers, artists, and makers are at City Stadium every Sunday from 9:00 AM to 1:00 PM starting May 1st ...",,,,,,richmondkickers.com,good,
790,549,MN,2755078,news,farmersmarket,1,,Farm-Fresh for Fall at the Rockville Farmers Market,Rockville Reports Online|https://rockvillereports.com| › farm-fresh-for-fall-at-th...,,https://rockvillereports.com/farm-fresh-for-fall-at-the-rockville-farmers-market/,rockvillereports.com,"Aug 31, 2023 — The Rockville Farmers Market offers fall produce and a dollar-for-dollar match, up to $20, for customers using their federal nutrition ...","Aug 31, 2023",,,,,rockvillereports.com,good,
791,1482,MN,2720618,website,farmersmarket,1,,farmington mn farmers market,afscheidsfotografiesneek.nl|https://scfehia.afscheidsfotografiesneek.nl| › farmingto...,,https://scfehia.afscheidsfotografiesneek.nl/farmington-mn-farmers-market,scfehia.afscheidsfotografiesneek.nl,"farmington mn farmers marketFarmington Farmers Market - Home. Sundquist Pavilion in George F. Riley Park, 33113 Grand River at Grove Street in downtown ...",,,,,,scfehia.afscheidsfotografiesneek.nl,bad,"HTTPSConnectionPool(host='scfehia.afscheidsfotografiesneek.nl', port=443): Max retries exceeded with url: /farmington-mn-farmers-market (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x000001B4F59737D0>: Failed to resolve 'scfehia.afscheidsfotografiesneek.nl' ([Errno 11001] getaddrinfo failed)""))"
792,271,MN,2720618,individual,farmersmarket,1,,"Farmington, MN Farmers Market",,"Farmington, MN Farmers Market",https://farmington-mn-farmers-market.business.site/?utm_source=gmb&utm_medium=referral,farmington-mn-farmers-market.business.site,In-store shopping,,923 8th St,,"https://www.google.com//maps/dir//Farmington,+MN+Farmers+Market,+923+8th+St,+Farmington,+MN+55024/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x87f64ba17b3d801f:0x969b9840378217b1?sa=X&ved=2ahUKEwiKgM_Sqc6BAxXWrYkEHWvTCoEQ48ADegQIFBAA",,farmington-mn-farmers-market.business.site,good,
793,1621,MN,2700622,website - listings,farmersmarket,listings,,Farms and Farmers' Markets,Albany Visitors Association|https://albanyvisitors.com| › Spirited Cuisine,,https://albanyvisitors.com/eat/farms-and-farmers-markets/,albanyvisitors.com,"Lebanon Downtown Farmers' Market: 2-6 p.m. Thursdays, Grant & Main, Lebanon (parking lot near Chase Bank). Runs May-October. Brownsville Farmers' Market: 3 ...",,,,,,albanyvisitors.com,good,
794,272,MN,2720690,individual,farmersmarket,1,,Farwell Farmers' Market | Now Accepting EBT,Farwell Farmers' Market|,,https://www.farwellfarmersmarket.org/,www.farwellfarmersmarket.org,"Open Saturdays, May 7th thru. October 1st from 9am-2pm. · Check out the 2022 Calendar of Events · Follow Us on Facebook at. Village of Farwell Farmers Market!",the 2022,,,,,farwellfarmersmarket.org,bad,"HTTPSConnectionPool(host='www.farwellfarmersmarket.org', port=443): Read timed out. (read timeout=2)"
795,1622,MN,2715976,website - listings,farmersmarket,listings,,Federal Nutrition Programs at Farmers Markets,The City of Fargo (.gov)|https://download.fargond.gov| › blueprintfedera...,,https://download.fargond.gov/0/blueprintfederalnutritionprogramsfarmersmarkets_final.pdf,download.fargond.gov,"Through Market Bucks, all Minnesota farmers markets that. 5 USDA. Farmers ... Whistle Stop Farmers Market. Whistle Stop Park at 14th St NE, Dilworth. Does not ...",,,,,,download.fargond.gov,good,
796,273,MN,2702422,individual,farmersmarket,1,,Fergus Falls Farmers Market,,Fergus Falls Farmers Market,http://fergusfallsfarmersmarket.com/,fergusfallsfarmersmarket.com,In-store shopping,,"Fergus Falls, MN · (425) 244-1446",Closed ⋅ Opens 9 AM Sat,"https://www.google.com//maps/dir//Fergus+Falls+Farmers+Market,+121+S+Union+Ave,+Fergus+Falls,+MN+56537/data=!4m6!4m5!1m1!4e2!1m2!1m1!1s0x52c9741913d383b5:0xc62609835cc3c7b1?sa=X&ved=2ahUKEwjQ1aX27M6BAxWZlIkEHd-nD0wQ48ADegQIERAA","https://www.google.com/search?sca_esv=569265910&tbs=lf:1,lf_ui:2&tbm=lcl&q=farmers+market+near+Ashby+city,+Minnesota&rflfq=1&num=10&sa=X&ved=2ahUKEwjQ1aX27M6BAxWZlIkEHd-nD0wQjGp6BAgbEAE",fergusfallsfarmersmarket.com,good,
797,612,MN,2765794,news,farmersmarket,1,,"Final indoor Pine River farmers, crafters market set Nov. 14",pineandlakes.com|https://www.pineandlakes.com| › community › final-in...,,https://www.pineandlakes.com/community/final-indoor-pine-river-farmers-crafters-market-set-nov-14,www.pineandlakes.com,"The final seasonal Pine River Market Square indoor farmers and crafters market will be from 10 a.m. to 2 p.m. Saturday, Nov. 14, at The Warehouse community ...",,,,,,pineandlakes.com,good,
798,1625,MN,2708290,website - listings,farmersmarket,listings,,Find a Certified Farmers' Market,"County of San Mateo, CA|https://www.smcgov.org| › agwm › find-certified-farm...",,https://www.smcgov.org/agwm/find-certified-farmers-market,www.smcgov.org,Find a Certified Farmers' Market ; San Mateo. 25th Avenue Farmers Market 194 W 25th Avenue May - October 3PM - 7PM ; La Honda. La Honda Community Market 8945 La ...,,,,,,smcgov.org,bad,"HTTPSConnectionPool(host='www.smcgov.org', port=443): Read timed out. (read timeout=2)"
799,926,MN,2728790,news - listings,farmersmarket,listings,should be link to listings,Find a local market for National Farmers' Market Week,WDIO.com|https://www.wdio.com| › lift-online › find-a-local-mar...,,https://www.wdio.com/lift-online/find-a-local-market-for-national-farmers-market-week/,www.wdio.com,"Aug 7, 2023 — The Northland has great local farmers' markets all summer long from Duluth to Superior, Hibbing to Washburn, and more. To find a local Minnesota ...","Aug 7, 2023",,,,,dio.com,good,
800,1626,MN,2745196,website - listings,farmersmarket,listings,,Find a Market - Minnesota Farmers' Market Association,Minnesota Farmers' Market Association|https://mfma.wildapricot.org| › farmers-markets,,https://mfma.wildapricot.org/farmers-markets,mfma.wildapricot.org,"AnythingGrown.Com - This website is sponsored by Arrowhead Regional Farm Bureau and details farmers' markets and producers in Northeast Minnesota (Duluth, Grand ...",,,,,,mfma.wildapricot.org,good,
801,1623,MN,2762104,website - listings,farmersmarket,listings,,Find Area Farmers Markets,Bureau County Health Department|https://www.bpmhd.org| › find-area-farmers-markets,,https://www.bpmhd.org/find-area-farmers-markets/,www.bpmhd.org,"Grow Walnut · Facebook Page ; Princeton Farmers' Market · Facebook Page ; City of Spring Valley, Heartland Bank & Trust · Webpage ; Boggio's Orchard and Produce",,,,,,bpmhd.org,bad,404 Client Error: Not Found for url: https://bpmhd.org/find-area-farmers-markets/
802,927,MN,2762104,news - listings,farmersmarket,listings,should be other,Find local goods at the winter Farmers Market,City of Bloomington MN (.gov)|https://www.bloomingtonmn.gov| › market › news › fi...,,https://www.bloomingtonmn.gov/market/news/find-local-goods-winter-farmers-market-2023-09-28,www.bloomingtonmn.gov,"7 hours ago — These markets will be hosted inside Civic Plaza, 1800 West Old Shakopee Road. You'll have the chance to explore an assortment of offerings ...",,,,,,bloomingtonmn.gov,good,
803,928,MN,2749498,news - listings,farmersmarket,listings,,Find locally grown foods at 6 farmers markets near Thornton ...,cremedelacreme.com|https://cremedelacreme.com| › blog › farmers-markets-...,,https://cremedelacreme.com/blog/farmers-markets-thorton-co/,cremedelacreme.com,"Jan 11, 2022 — The Orchards Farmers Market takes place in the Orchard Town Center Macy's parking lot off 144th and I-25 in Westminster. It's a terrific place ...","Jan 11, 2022",,,,,cremedelacreme.com,good,
804,1624,MN,2762698,website - listings,farmersmarket,listings,,Find SweeTango at Farmers Markets and Orchard Stores,sweetango.com|https://sweetango.com| › find › find-sweetango-at-farm...,,https://sweetango.com/find/find-sweetango-at-farmers-markets-and-orchard-stores/,sweetango.com,Travers City Commons Market | Monday 2 to 7 p.m. ... Charlevoix Farm Market | Thursday 9 a.m. to 1 p.m.. Petoskey Farm Market | Friday 8:30 a.m. to 1 p.m.,,,,,,sweetango.com,good,
805,925,MN,2765164,news - listings,farmersmarket,listings,,Find Your Farmers' Market! - Rod Helm Group,rodhelmgroup.com|https://rodhelmgroup.com| › find-your-farmers-market,,https://rodhelmgroup.com/find-your-farmers-market/,rodhelmgroup.com,"Minnesota City, Minnesota Lake, Minnetonka, Minnetonka Beach, Minnetrista, Minong, Mizpah ... Tonka Bay, Tower, Tracy, Trade Lake, Trego, Trempealeau, Trimbelle ...",,,,,,rodhelmgroup.com,good,
